series_id,year,period,value,footnote_codes,date,series_title
LNU04049610,2012,M09,13.3,"",2012-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2012,M10,13.9,"",2012-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2012,M11,12.6,"",2012-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2012,M12,13.8,"",2012-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M01,14.2,"",2013-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M02,14,"",2013-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M03,13.1,"",2013-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M04,12.5,"",2013-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M05,13.1,"",2013-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M06,14,"",2013-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M07,13,"",2013-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M08,13.5,"",2013-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M09,13,"",2013-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M10,12.6,"",2013-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M11,11.8,"",2013-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2013,M12,11.6,"",2013-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M01,12.8,"",2014-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M02,12.2,"",2014-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M03,12.1,"",2014-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M04,10.6,"",2014-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M05,11.2,"",2014-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M06,10.7,"",2014-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M07,12,"",2014-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M08,11.9,"",2014-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M09,10.7,"",2014-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M10,10.5,"",2014-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M11,10.5,"",2014-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2014,M12,10.2,"",2014-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M01,10.6,"",2015-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M02,10.2,"",2015-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M03,10.1,"",2015-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M04,8.8,"",2015-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M05,9.8,"",2015-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M06,9.3,"",2015-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M07,9.3,"",2015-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M08,9.7,"",2015-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M09,9,"",2015-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M10,9.2,"",2015-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M11,9.2,"",2015-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2015,M12,7.9,"",2015-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M01,9.1,"",2016-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M02,8.9,"",2016-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M03,9.1,"",2016-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M04,8.1,"",2016-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M05,8,"",2016-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M06,8.5,"",2016-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M07,8.6,"",2016-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M08,8.2,"",2016-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M09,8.1,"",2016-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M10,8.3,"",2016-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M11,7.8,"",2016-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2016,M12,7.5,"",2016-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M01,7.8,"",2017-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M02,8.3,"",2017-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M03,8,"",2017-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M04,7.1,"",2017-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M05,7.4,"",2017-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M06,7.2,"",2017-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M07,7.7,"",2017-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M08,8.1,"",2017-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049610,2017,M09,6.9,"",2017-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Black or African American"
LNU04049604,2006,M05,4.4,"",2006-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2006,M06,4.7,"",2006-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2006,M07,4.9,"",2006-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2006,M08,5.1,"",2006-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2006,M09,5.1,"",2006-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2006,M10,4.1,"",2006-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2006,M11,4.6,"",2006-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2006,M12,4.7,"",2006-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M01,6.3,"",2007-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M02,5.6,"",2007-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M03,5.3,"",2007-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M04,4.9,"",2007-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M05,5.1,"",2007-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M06,5.2,"",2007-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M07,5.7,"",2007-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M08,5.3,"",2007-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M09,5.4,"",2007-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M10,5,"",2007-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M11,5.3,"",2007-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2007,M12,6,"",2007-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M01,6.9,"",2008-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M02,6.7,"",2008-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M03,7.2,"",2008-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M04,6.3,"",2008-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M05,6.3,"",2008-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M06,7.1,"",2008-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M07,7.1,"",2008-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M08,7.6,"",2008-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M09,7.4,"",2008-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M10,8.1,"",2008-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M11,8.2,"",2008-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2008,M12,9.1,"",2008-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M01,11,"",2009-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M02,11.9,"",2009-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M03,12,"",2009-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M04,10.6,"",2009-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M05,11.6,"",2009-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M06,12,"",2009-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M07,12.3,"",2009-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M08,12.7,"",2009-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M09,11.9,"",2009-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M10,12.2,"",2009-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M11,12.1,"",2009-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2009,M12,12.7,"",2009-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M01,13.8,"",2010-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M02,13.3,"",2010-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M03,13.1,"",2010-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M04,11.8,"",2010-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M05,11.3,"",2010-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M06,11.9,"",2010-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M07,11.8,"",2010-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M08,11.6,"",2010-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M09,11.7,"",2010-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M10,11.9,"",2010-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M11,12.6,"",2010-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2010,M12,13,"",2010-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M01,13.2,"",2011-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M02,12.3,"",2011-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M03,11.8,"",2011-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M04,11.2,"",2011-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M05,10.9,"",2011-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M06,11.1,"",2011-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M07,10.8,"",2011-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M08,10.8,"",2011-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M09,10.6,"",2011-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M10,10.6,"",2011-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M11,10.7,"",2011-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2011,M12,10.8,"",2011-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M01,11.4,"",2012-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M02,11.2,"",2012-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M03,10.5,"",2012-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M04,9.6,"",2012-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M05,10.1,"",2012-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M06,10.5,"",2012-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M07,10,"",2012-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M08,9.8,"",2012-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M09,9.2,"",2012-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M10,9.4,"",2012-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M11,9.4,"",2012-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2012,M12,9.4,"",2012-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M01,10.3,"",2013-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M02,10,"",2013-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M03,9.2,"",2013-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M04,8.2,"",2013-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M05,8.2,"",2013-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M06,8.8,"",2013-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M07,8.9,"",2013-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M08,8.9,"",2013-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M09,8.3,"",2013-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M10,8.6,"",2013-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M11,8.4,"",2013-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2013,M12,8.3,"",2013-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M01,9,"",2014-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M02,8.5,"",2014-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M03,8,"",2014-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M04,6.5,"",2014-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M05,7.1,"",2014-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M06,7.3,"",2014-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M07,7.3,"",2014-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M08,7.2,"",2014-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M09,6.4,"",2014-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M10,6.3,"",2014-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M11,6.4,"",2014-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2014,M12,6.2,"",2014-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M01,7.4,"",2015-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M02,7.2,"",2015-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M03,6.8,"",2015-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M04,6.2,"",2015-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M05,6.2,"",2015-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M06,6.4,"",2015-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M07,6.7,"",2015-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M08,6.5,"",2015-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M09,5.7,"",2015-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M10,5.7,"",2015-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M11,6.3,"",2015-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2015,M12,6.1,"",2015-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M01,6.5,"",2016-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M02,5.8,"",2016-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M03,5.6,"",2016-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M04,5.5,"",2016-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M05,5,"",2016-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M06,5.7,"",2016-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M07,5.3,"",2016-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M08,5.5,"",2016-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M09,5.9,"",2016-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M10,5.3,"",2016-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M11,5.4,"",2016-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2016,M12,5.7,"",2016-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M01,6.5,"",2017-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M02,5.9,"",2017-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M03,5,"",2017-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M04,4.5,"",2017-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M05,4.5,"",2017-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M06,4.5,"",2017-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M07,5,"",2017-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M08,4.9,"",2017-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049604,2017,M09,4.7,"",2017-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04049607,2006,M05,3.7,"",2006-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2006,M06,3.9,"",2006-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2006,M07,4,"",2006-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2006,M08,3.9,"",2006-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2006,M09,3.6,"",2006-09-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2006,M10,3.4,"",2006-10-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2006,M11,3.5,"",2006-11-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2006,M12,3.6,"",2006-12-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M01,4.5,"",2007-01-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M02,4.3,"",2007-02-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M03,3.8,"",2007-03-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M04,3.6,"",2007-04-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M05,3.5,"",2007-05-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M06,3.9,"",2007-06-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M07,4.2,"",2007-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
LNU04049607,2007,M08,4.1,"",2007-08-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, White"
